movie_id,movie_title,director(s),top_5_cast
1209772,Karinyo Brutal,Jose Javier Reyes,"Apple Dy (Christine)
Benz Sangalang (Edmund)
Armani Hector (Ariel)
Maebelle Medina (Lilibeth)
Aries Go (Eman)"
1273049,Dragon,Ashwath Marimuthu,"Pradeep Ranganathan (D. Ragavan a.k.a. 'Dragon')
Anupama Parameswaran (Keerthi)
Kayadu Lohar (Pallavi Parasuram)
Mysskin (Mayilvahanan)
Gautham Vasudev Menon (Vale Kumar)"
113947,The Sessions,Ben Lewin,"John Hawkes (Mark)
Helen Hunt (Cheryl)
William H. Macy (Father Brendan)
Moon Bloodgood (Vera)
Annika Marks (Amanda)"
654,On the Waterfront,Elia Kazan,"Marlon Brando (Terry Malloy)
Karl Malden (Father Barry)
Lee J. Cobb (Johnny Friendly)
Eva Marie Saint (Edie Doyle)
Rod Steiger (Charley Malloy)"
574,The Man Who Knew Too Much,Alfred Hitchcock,"James Stewart (Dr. Ben McKenna)
Doris Day (Jo McKenna)
Brenda De Banzie (Lucy Drayton)
Bernard Miles (Edward Drayton)
Ralph Truman (Buchanan)"
817485,My Lovely Angel,"Lee Chang-won, Kwon Sung-mo","Jin Goo (Jae-sik)
Jung Seo-yeon (Eun-hye)
Kang Shin-il (Yeon-joo's Father)
Jang Hye-jin (Landlord)
Park Ye-ni (Yeon-joo)"
32740,Krrish,Rakesh Roshan,"Hrithik Roshan (Krishna Mehra / Krrish / Rohit Mehra)
Priyanka Chopra Jonas (Priya)
Rekha (Sonia Mehra)
Naseeruddin Shah (Dr. Siddhant Arya)
Sharat Saxena (Vikram Sinha)"
89462,An Inn in Tokyo,Yasujirō Ozu,"Takeshi Sakamoto (Kihachi)
Yoshiko Okada (Otaka)
Chōko Iida (Otsune)
Chishū Ryū (Policeman)
Tomio Aoki (Zenko)"
250734,Far from the Madding Crowd,Thomas Vinterberg,"Carey Mulligan (Bathsheba Everdene)
Matthias Schoenaerts (Gabriel Oak)
Michael Sheen (William Boldwood)
Tom Sturridge (Sergeant Francis Troy)
Juno Temple (Fanny Robbin)"
5653,Luther,Eric Till,"Joseph Fiennes (Martin Luther)
Joseph Fiennes (Martin Luther)
Jonathan Firth (Girolamo Aleander)
Jonathan Firth (Girolamo Aleander)
Claire Cox (Katharina von Bora)"
964819,99 Moons,Jan Gassmann,"Valentina Di Pace (Bigna)
Dominik Fellmann (Frank)
Danny Exnar (Georg Huber)
Gregory Hari (Thaks)
Ale Lindman (Sara)"
15590,The Prince & Me 2: The Royal Wedding,Catherine Cyran,"Luke Mably (Prince Edvard)
Kam Heskin (Paige Morgan)
Maryam d'Abo (Queen Rosalind)
Clemency Burton-Hill (Princess Kirsten)
Jonathan Firth (Soren)"
1548,Ghost World,Terry Zwigoff,"Thora Birch (Enid)
Scarlett Johansson (Rebecca)
Steve Buscemi (Seymour)
Brad Renfro (Josh)
Illeana Douglas (Roberta Allsworth)"
45316,Udaan,Vikramaditya Motwane,"Ronit Roy (Bhairav Singh)
Rajat Barmecha (Rohan Singh)
Aayan Boradia (Arjun Singh)
Ram Kapoor (Jimmy Singh)
Manjot Singh (Maninder)"
1400940,Clayface,James Watkins,"Tom Rhys Harries (Clayface)
Naomi Ackie"
643586,Willy's Wonderland,Kevin Lewis,"Nicolas Cage (The Janitor)
Emily Tosta (Liv Hawthorne)
Beth Grant (Sheriff Eloise Lund)
Ric Reitz (Tex Macadoo)
Chris Warner (Jed Love)"
145135,Dark Skies,Scott Stewart,"Keri Russell (Lacy Barrett)
Josh Hamilton (Daniel)
Dakota Goyo (Jesse)
J.K. Simmons (Edwin Pollard)
Trevor St. John (Alex Holcombe)"
764835,The Desperate Hour,Phillip Noyce,"Naomi Watts (Amy Carr)
Colton Gobbo (Noah Carr)
Sierra Maltby (Emily)
Michelle Johnston (Heather (voice))
Woodrow Schrieber (Detective Paulson (voice))"
1921,Sweet November,Pat O'Connor,"Keanu Reeves (Nelson Moss)
Charlize Theron (Sara Deever)
Jason Isaacs (Chaz Watley)
Greg Germann (Vince Holland)
Lauren Graham (Angelica)"
225728,Macbeth,Justin Kurzel,"Michael Fassbender (Macbeth)
Marion Cotillard (Lady Macbeth)
Paddy Considine (Banquo)
Sean Harris (Macduff)
Jack Reynor (Malcolm)"
6283,MouseHunt,Gore Verbinski,"Nathan Lane (Ernie Smuntz)
Lee Evans (Lars Smuntz)
Vicki Lewis (April Smuntz)
Maury Chaykin (Alexander Falko)
Eric Christmas (The Lawyer)"
278236,X+Y,Morgan Matthews,"Asa Butterfield (Nathan Ellis)
Rafe Spall (Martin Humphreys)
Sally Hawkins (Julie Ellis)
Eddie Marsan (Richard)
Jo Yang (Zhang Mei)"
13673,Christmas with the Kranks,Joe Roth,"Tim Allen (Luther Krank)
Jamie Lee Curtis (Nora Krank)
Dan Aykroyd (Vic Frohmeyer)
M. Emmet Walsh (Walt Scheel)
Elizabeth Franz (Bev Scheel)"
63437,Telling Lies in America,Guy Ferland,"Kevin Bacon (Billy Magic)
Brad Renfro (Karchy 'Chucky' Jonas)
Maximilian Schell (Dr. Istvan Jonas)
Calista Flockhart (Diney Majeski)
Tony Devon (Danny Hogan)"
12779,Swept Away,Guy Ritchie,"Madonna (Amber Leighton)
Adriano Giannini (Giuseppe 'Guido' Esposito)
Bruce Greenwood (Anthony 'Tony' Leighton)
Jeanne Tripplehorn (Marina)
Elizabeth Banks (Debi)"
156327,Lonely Wives,Russell Mack,"Edward Everett Horton (Richard 'Dickie' Smith / Felix, the Great Zero)
Esther Ralston (Madeline Smith)
Laura La Plante (Diane O'Dare)
Patsy Ruth Miller (Kitty 'Minty' Minter)
Spencer Charters (Andrews, the Butler)"
265177,Mommy,Xavier Dolan,"Anne Dorval (Diane 'Die' Després)
Suzanne Clément (Kyla)
Antoine Olivier Pilon (Steve O'Connor Després)
Patrick Huard (Paul)
Alexandre Goyette (Patrick)"
303858,Money Monster,Jodie Foster,"George Clooney (Lee Gates)
Julia Roberts (Patty Fenn)
Jack O'Connell (Kyle Budwell)
Dominic West (Walt Camby)
Caitríona Balfe (Diane Lester)"
360606,Adventures in Babysitting,John Schultz,"Sabrina Carpenter (Jenny Parker)
Sofia Carson (Lola Perez)
Nikki Hahn (Emily Cooper)
Mallory James Mahoney (Katy Cooper)
Max Gecowets (Trey Anderson)"
14207,The Librarian: Quest for the Spear,Peter Winther,"Noah Wyle (Flynn Carsen)
Sonya Walger (Nicole Noone)
Jane Curtin (Charlene)
Bob Newhart (Judson)
Kyle MacLachlan (Edward Wilde)"
532710,Firestarter,Keith Thomas,"Ryan Kiera Armstrong (Charlie McGee)
Zac Efron (Andy McGee)
Sydney Lemmon (Vicky Tomlinson-McGee)
Kurtwood Smith (Dr. Joseph Wanless)
Michael Greyeyes (John Rainbird)"
289222,The Zookeeper's Wife,Niki Caro,"Jessica Chastain (Antonina Żabińska)
Daniel Brühl (Lutz Heck)
Johan Heldenbergh (Jan Żabiński)
Michael McElhatton (Jerzyk)
Timothy Radford (Ryszard Żabiński (Younger))"
2023,Hidalgo,Joe Johnston,"Viggo Mortensen (Frank Hopkins)
Zuleikha Robinson (Jazira)
Omar Sharif (Sheikh Riyadh)
Louise Lombard (Lady Anne Davenport)
J.K. Simmons (Buffalo Bill Cody)"
65499,Platoon of the Dead,John Bowker,"Ariauna Albright (Heather)
Tom Stedham (Sergeant Butler)
Chris Keown (Lieutenant Roberts)
Michelle Mahoney (Stacy)
Tyler David (Private Dillon)"
938090,Yoon-Yool's Men Affairs,Mr. Na,"Yoon Yool
Lee Chae-dam
Min Do-yoon
Han Seok-bong
Seung Hwan"
991610,Invasion,Bobby Boermans,"Tarikh Janssen (Andy)
Gijs Blom (Jack)
Ortál Vriend (Noa)
Jasha Rudge (Judsel)
Fedja van Huêt (Stan Bot)"
1115030,Animal Friends,Peter Atencio,"Ryan Reynolds
Jason Momoa
Aubrey Plaza
Addison Rae
Dan Levy"
980599,Bhool Bhulaiyaa 3,Anees Bazmee,"Kartik Aaryan (Ruhaan Randhawa / Rooh Baba)
Vidya Balan (Mallika / Manjulika)
Madhuri Dixit (Mandira / Anjulika)
Triptii Dimri (Meera)
Vijay Raaz (Raja Sahib)"
291860,Kick the Cock,Tinto Brass,"Tinto Brass (The Boss)
Angelita Franco (The Maid)"
91342,Barbie in A Mermaid Tale 2,William Lau,"Kelly Sheridan (Merliah (voice))
Ashleigh Ball (Kylie / Reporter (voice))
Kathleen Barr (Eris / Snouts / Surfer Kathleen (voice))
Nicole Oliver (Calissa (voice))
Nakia Burrise (Fallon (voice))"
1003580,Legion of Super-Heroes,Jeff Wamester,"Meg Donnelly (Supergirl / Kara (voice))
Harry Shum Jr. (Brainiac 5 (voice))
Jensen Ackles (Batman (voice))
Gideon Adlon (Phantom Girl (voice))
Matt Bomer (The Flash (voice))"
702,A Streetcar Named Desire,Elia Kazan,"Vivien Leigh (Blanche DuBois)
Marlon Brando (Stanley Kowalski)
Kim Hunter (Stella Kowalski)
Karl Malden (Harold Mitchell)
Rudy Bond (Steve)"
146227,Getaway,Courtney Solomon,"Ethan Hawke (Brent Magna)
Selena Gomez (The Kid)
Jon Voight (The Voice)
Rebecca Budig (Leanne Magna)
Paul Freeman (The Man)"
81759,Tempted,Maggie Greenwald,"Virginia Madsen (Emma Burke)
Lainie Kazan (Julia)
Jason Momoa (Kala)
Kieu Chinh (Kehau)
James Dean (Neil)"
370567,Sherlock Gnomes,John Stevenson,"Johnny Depp (Sherlock Gnomes (voice))
Emily Blunt (Juliet (voice))
James McAvoy (Gnomeo (voice))
Chiwetel Ejiofor (Watson (Voice))
Mary J. Blige (Irene (voice))"
1389255,The Stranger in My Home,Jeff Fisher,"Sophia Bush (Ali)
Chris Carmack (Tom Truby)
Briana Price (Detective Miriam Davis)
Amiah Miller (Katie Mitchell)
Kate Rachesky (Sam)"
7300,One Fine Day,Michael Hoffman,"Michelle Pfeiffer (Melanie Parker)
George Clooney (Jack Taylor)
Mae Whitman (Maggie Taylor, Jack's daughter)
Alex D. Linz (Sammy Parker, Melanie's son)
Charles Durning (Lew, Jack's boss)"
18480,Brüno,Larry Charles,"Sacha Baron Cohen (Brüno)
Gustaf Hammarsten (Lutz)
Clifford Bañagale (Diesel)
Josh Meyers (Kookus)
Toby Holguin (Mexican Gardener #1)"
8457,Drillbit Taylor,Steven Brill,"Owen Wilson (Drillbit Taylor)
Leslie Mann (Lisa)
Nate Hartley (Wade)
Troy Gentile (Ryan)
David Dorfman (Emmit)"
45610,Machine Gun Preacher,Marc Forster,"Gerard Butler (Sam Childers)
Michelle Monaghan (Lynn)
Kathy Baker (Daisy)
Richard Goteri (Gun Shop Owner)
Peter Carey (Bill Wallace)"
299,Ocean's Eleven,Lewis Milestone,"Frank Sinatra (Danny Ocean)
Dean Martin (Sam Harmon)
Sammy Davis Jr. (Josh Howard)
Peter Lawford (Jimmy Foster)
Angie Dickinson (Beatrice Ocean)"
1396,Mirror,Andrei Tarkovsky,"Margarita Terekhova (Natalya / Maroussia - the Mother)
Ignat Daniltsev (Ignat / Alexei - 12 Years Old)
Larisa Tarkovskaya (Nadezha - Mother of 12-Year-Old Alexei)
Alla Demidova (Lisa)
Anatoliy Solonitsyn (Forensic Doctor)"
1291594,Beezel,Aaron Fradkin,"Bob Gallagher (Harold Weems)
LeJon Woods (Apollo)
Nicolas Robin (Lucas)
Caroline Quigley (Naomi)
Victoria Fratz Fradkin (Nova)"
763025,Never Back Down: Revolt,Kellie Madison,"Olivia Popica (Anya)
Michael Bisping (Janek)
Brooke Johnston (Mariah)
Diana Hoyos (Valentina)
Neetu Chandra (Jaya)"
6003,Romeo and Juliet,Franco Zeffirelli,"Leonard Whiting (Romeo)
Olivia Hussey (Juliet)
John McEnery (Mercutio)
Michael York (Tybalt)
Milo O’Shea (Friar Laurence)"
49494,The Eagle,Kevin Macdonald,"Channing Tatum (Marcus Aquila)
Mark Strong (Guern)
Jamie Bell (Esca)
Donald Sutherland (Aquila)
Denis O'Hare (Lotorius)"
73499,The Double,Michael Brandt,"Richard Gere (Paul Shepherdson)
Topher Grace (Ben Geary)
Martin Sheen (Tom Highland)
Tamer Hassan (Bozlovski)
Stephen Moyer (Brutus)"
69666,Dhill,Dharani,"Vikram (Kanagavel 'Velu')
Laila (Asha)
Ashish Vidhyarthi (DSP 'Encounter' Shankar)
Vivek (Megaserial Mahadevan)
Deepa Venkat (Kanagavel's Sister)"
342878,One Wild Moment,Jean-François Richet,"Vincent Cassel (Laurent)
François Cluzet (Antoine)
Alice Isaaz (Marie)
Lola Le Lann (Louna)
Philippe Nahon (Le voisin)"
340855,Raiders of the Lost Shark,Brett Kelly,"Candice Lidstone (Prof. Carly Reynolds)
Jessica Huether (May)
Catherine Mary Clark (Janet)
Lawrence Evenchick (Sheriff)
Pavel Lubanski (Steven)"
960470,Woken,Alan Friel,"Erin Kellyman (Anna)
Maxine Peake (Helen)
Peter McDonald (Doctor Henry)
Ivanno Jeremiah (James)
Oscar Coleman (Joshua)"
47002,Love Letter,Shunji Iwai,"Miho Nakayama (Hiroko Watanabe / Female Itsuki Fujii)
Etsushi Toyokawa (Shigeru Akiba)
Bunjaku Han (Female Itsuki's Mother)
Katsuyuki Shinohara (Female Itsuki's Grandfather)
Keiichi Suzuki (Male Itsuki's Father)"
502425,Escape from Pretoria,Francis Annan,"Daniel Radcliffe (Tim Jenkin)
Daniel Webber (Stephen Lee)
Ian Hart (Denis Goldberg)
Mark Leonard Winter (Leonard)
Nathan Page (Mongo)"
13649,High School Musical 2,Kenny Ortega,"Zac Efron (Troy Bolton)
Vanessa Hudgens (Gabriella Montez)
Ashley Tisdale (Sharpay Evans)
Lucas Grabeel (Ryan Evans)
Corbin Bleu (Chad Danforth)"
920342,Monster's Battlefield,Xu Shixing,"Zhang Meng
Li Ning
Gu Jing"
705,All About Eve,Joseph L. Mankiewicz,"Bette Davis (Margo Channing)
Anne Baxter (Eve Harrington)
George Sanders (Addison DeWitt)
Celeste Holm (Karen Richards)
Gary Merrill (Bill Sampson)"
109125,The Amazing Bulk,Lewis Schoenbrun,"Jordan Lawson (Henry 'Hank' Howard)
Shevaun Kastl (Hannah Darwin)
Terence Lording (General Darwin)
Randal Malone (Dr. Werner von Kantlove)
Juliette Angeli (Lolita Kantlove)"
39240,The Truth,Ryan Barton-Grimley,"John Heard (Jonathan Davenport)
Brendan Sexton III (Gabriel Doyle)
Erin Cardillo (Dana Davenport)
Daniel Baldwin (Gabriel's Father)
Erica Shaffer (Gabriel's Mother)"
590706,Jiu Jitsu,Dimitri Logothetis,"Alain Moussi (Jake)
Nicolas Cage (Wylie)
Tony Jaa (Kueng)
JuJu Chan (Carmen)
Eddie Steeples (Tex)"
407655,A Cinderella Story: If the Shoe Fits,Michelle Johnston,"Sofia Carson (Tessa Golden)
Thomas Law (Reed West)
Jennifer Tilly (Divine)
Jazzara Jaslyn (Olympia)
Nicole Fortuin (Georgie)"
10122,Flight of the Navigator,Randal Kleiser,"Joey Cramer (David Scott Freeman)
Paul Reubens (Max (voice))
Veronica Cartwright (Helen Freeman)
Cliff DeYoung (Bill Freeman)
Sarah Jessica Parker (Carolyn McAdams)"
428707,Kuroko's Basketball the Movie: Last Game,Shunsuke Tada,"Kensho Ono (Tetsuya Kuroko (voice))
Junichi Suwabe (Daiki Aomine (voice))
Hiroshi Kamiya (Seijuurou Akashi (voice))
Ryohei Kimura (Ryouta Kise (voice))
Yuki Ono (Taiga Kagami (voice))"
75629,Evangelion: 3.0 You Can (Not) Redo,"Hideaki Anno, Masayuki, Mahiro Maeda, Kazuya Tsurumaki","Megumi Ogata (Shinji Ikari (voice))
Yuko Miyamura (Asuka Shikinami Langley (voice))
Akira Ishida (Kaworu Nagisa (voice))
Megumi Hayashibara (Rei Ayanami (voice))
Maaya Sakamoto (Mari Illustrious Makinami (voice))"
832262,Force of Nature: The Dry 2,Robert Connolly,"Eric Bana (Aaron Falk)
Anna Torv (Alice)
Deborra-Lee Furness (Jill Bailey)
Robin McLeavy (Lauren)
Sisi Stringer (Beth)"
536115,Godzilla: The Planet Eater,"Kobun Shizuno, Hiroyuki Seshita","Mamoru Miyano (Haruo Sakaki (voice))
Takahiro Sakurai (Metphies (voice))
Kana Hanazawa (Yuko Tani (voice))
Tomokazu Sugita (Martin Lazzari (voice))
Yuki Kaji (Adam Bindewald (voice))"
10951,Gorgeous,Vincent Kok Tak-Chiu,"Shu Qi (Ah Bu)
Jackie Chan (C.N. Chan)
Emil Chau (L.W. Lo)
Tony Leung (Albert)
Richie Jen (Long Yi)"
411840,Surf's Up 2: WaveMania,Henry Yu,"Jeremy Shada (Cody Maverick (voice))
Jon Heder (Chicken Joe (voice))
Melissa Sturm (Lani Aliikai (voice))
John Cena (J.C. (voice))
Mark Calaway (Undertaker (voice))"
609242,The Heist of the Century,Ariel Winograd,"Guillermo Francella (Mario Vitette)
Diego Peretti (Fernando Araujo)
Luis Luque (Miguel Sileo)
Pablo Rago (""El Marciano"")
Rafael Ferro (Alberto de la Torre ""Beto"")"
29167,The Case of the Bloody Iris,Giuliano Carnimeo,"Edwige Fenech (Jennifer Lansbury)
George Hilton (Andrea Barto)
Paola Quattrini (Marilyn Ricci)
Giampiero Albertini (Commissioner Enci)
Franco Agostini (Redi - commissioner's assistant)"
1367947,Gowok: Javanese Kamasutra,Hanung Bramantyo,"Raihaanun (Ratri Sujita)
Lola Amaria (Nyai Santi)
Alika Jantinia (Young Ratri)
Devano Danendra (Young Kamanjaya)
Reza Rahadian (Kamanjaya)"
52923,Hell House,Jason D. Morris,"Michael Carlisi (Paul)
Sheila Kraics (Dani)
Geoff Libby (Steve)
Jessica Marie (Sasha)
William Martin (Adam)"
22582,Tom and Jerry: The Movie,Phil Roman,"Richard Kind (Tom (voice))
Dana Hill (Jerry (voice))
Anndi McAfee (Robyn Starling (voice))
Tony Jay (Lickboot (voice))
Rip Taylor (Captain Kiddie (voice))"
916728,Slingshot,Mikael Håfström,"Casey Affleck (John)
Laurence Fishburne (Captain Franks)
Emily Beecham (Zoe Morgan)
Tomer Capone (Nash)
David Morrissey (Sam Napier)"
22522,Anne of the Thousand Days,Charles Jarrott,"Richard Burton (King Henry VIII)
Geneviève Bujold (Anne Boleyn)
Irene Papas (Queen Catherine)
Anthony Quayle (Wolsey)
John Colicos (Cromwell)"
890344,"Sin querer, queriendo",Hebert Posse Amorim,"Víctor Laplace
Betiana Blum
Oscar Viale
Enrique Liporace
Raúl Taibo"
9663,Starman,John Carpenter,"Jeff Bridges (Starman / Scott Hayden)
Karen Allen (Jenny Hayden)
Charles Martin Smith (Mark Shermin)
Richard Jaeckel (George Fox)
Robert Phalen (Major Bell)"
55931,The Animatrix,"Koji Morimoto, Peter Chung, Shinichiro Watanabe, Mahiro Maeda, Yoshiaki Kawajiri, Takeshi Koike, Andrew R. Jones","Keanu Reeves (Neo (""Kid's Story"") (voice))
Carrie-Anne Moss (Trinity (""Kid's Story"" and ""A Detective Story"") (voice))
Clayton Watson (The Kid (""Kid's Story"") (voice))
Pamela Adlon (Jue (""Final Flight of the Osiris"") / Manabu (""Beyond"") (voice))
Melinda Clarke (Alexa (""Matriculated"") (voice))"
402632,The Purpose of Clubs,Jo Kyeong-hoon,"Kim Hee-won (Yoon Seol (윤설))
Lee Si-an (Chae-ni (채니))
Lee Joon-gyoo (Gi-yong (기용))
Ko Chan-woo (Doo-chan (두찬))
Kim Neul-me (Min-ho (민호))"
47219,The Foreigner,Amos Poe,"Eric Mitchell (Max Menace)
Eric Mitchell (Max Menace)
Anya Phillips (Doll)
Anya Phillips (Doll)
Patti Astor (Fili Harlow)"
197950,The Connection,Cédric Jimenez,"Jean Dujardin (Judge Pierre Michel)
Gilles Lellouche (Gaëtan 'Tany' Zampa)
Céline Sallette (Jacqueline Michel)
Mélanie Doutey (Christiane Zampa)
Benoît Magimel ('Le Fou')"
10223,A Simple Plan,Sam Raimi,"Billy Bob Thornton (Jacob Mitchell)
Bill Paxton (Hank Mitchell)
Bridget Fonda (Sarah Mitchell)
Brent Briscoe (Lou Chambers)
Jack Walsh (Tom Butler)"
921711,Tamil Rockers,Barani Jayapal,"Premji Amaran
Meenakshi Dixit
VTV Ganesh
S.P.B. Charan
Devadarshini"
628534,The White Tiger,Ramin Bahrani,"Adarsh Gourav (Balram Halwai)
Rajkummar Rao (Ashok)
Priyanka Chopra Jonas (Pinky Madam)
Mahesh Manjrekar (The Stork)
Vijay Maurya (Mukesh 'The Mongoose')"
10861,Maximum Risk,Ringo Lam Ling-Tung,"Jean-Claude Van Damme (Alain Moreau / Mikhail Suverov)
Natasha Henstridge (Alex Minetti)
Jean-Hugues Anglade (Sebastien)
Zach Grenier (Ivan Dzasokhov)
Paul Ben-Victor (Agent Pellman)"
9726,A Good Year,Ridley Scott,"Russell Crowe (Max Skinner)
Albert Finney (Henry Skinner)
Marion Cotillard (Fanny Chenal)
Abbie Cornish (Christie Roberts)
Didier Bourdon (Francis Duflot)"
32910,Jake's Closet,Shelli Ryan,"Brooke Bloom (Jules)
Sean Bridgers (Peter)
Anthony De Marco (Jake)
Monette Magrath (Ruth)
Ben Bode (Sam Stone)"
10952,New Jack City,Mario Van Peebles,"Wesley Snipes (Nino Brown)
Ice-T (Scotty Appleton)
Allen Payne (Garald ""Gee Money"" Welles)
Chris Rock (Pookie)
Mario Van Peebles (Stone)"
80994,Gamyam,Radha Krishna Jagarlamudi,"Allari Naresh (Gaali Seenu)
Sharwanand (Abhiram)
Kamalinee Mukherjee (Janaki)
Rao Ramesh (Naxalite Sheshu)
Hema (Saraswathi)"
241855,Spring,"Aaron Moorhead, Justin Benson","Lou Taylor Pucci (Evan)
Nadia Hilker (Louise)
Nick Nevern (Thomas)
Augie Duke (Jackie)
Jeremy Gardner (Tommy)"
10679,Iron Sky,Timo Vuorensola,"Julia Dietze (Renate Richter)
Christopher Kirby (James Washington)
Götz Otto (Klaus Adler)
Udo Kier (Wolfgang Kortzfleisch)
Peta Sergeant (Vivian Wagner)"
505954,T-34,Alexey Sidorov,"Alexander Petrov (Nikolay Ivushkin)
Victor Dobronravov (Vasilenok)
Irina Starshenbaum (Anya Yartseva)
Vinzenz Kiefer (Klaus Jäger)
Petr Skvortsov (Lykov)"
1362101,Blue Cave,Altan Dönmez,"Kerem Bürsin (Cem)
Devrim Özkan (Alara)
Okan Yalabık
Yüsra Geyik
İdil Sivritepe"
1298238,Untamed Royals,Humberto Hinojosa,"Juan Pablo Fuentes (Xavier)
Fernando Cattori (Gerardo)
Ximena Lamadrid (Mariana)
Renata Manterola (Renata)
Alfonso Herrera (Rodrigo Majarrez)"
1266,Street Kings,David Ayer,"Keanu Reeves (Detective Tom Ludlow)
Forest Whitaker (Captain Jack Wander)
Chris Evans (Detective Paul Diskant)
Hugh Laurie (Captain James Biggs)
Naomie Harris (Linda Washington)"
18948,FernGully 2: The Magical Rescue,"Dave Marshall, Phil Robinson","Laura Erlich (Crysta)
Digory Oaks (Pips)
Erik Bergmann (Stump & Captain)
Connie Champagne (Budgie)
Holly Conner (Nugget, Bandy, Mrs. K, and Additional Voices)"
106634,Zombie Dawn,"Lucio A. Rojas, Cristian Toledo","Sebastián Accorsi (Lt. Brushnell)
Guillermo Alfaro (Sgt. Mondaca)
Martin Bohte (Sc.D Cornellius)
Felipe Lobos (Spc. Charlie)
Jorge Magni (General Campbell)"
11825,Police Academy 5: Assignment Miami Beach,Alan Myerson,"Bubba Smith (Hightower)
David Graf (Tackleberry)
Michael Winslow (Jones)
Leslie Easterbrook (Callahan)
Marion Ramsey (Hooks)"
1103825,War of the Worlds: The Attack,Junaid Syed,"Sam Gittins (Herbert)
Leo Staar (Ben (The Artillery Man))
Vincent Regan (Curate)
Alhaji Fofana (Ogilvy)
Lara Lemon (Hannah)"
718014,Hold Your Breath,"Will Joines, Karrie Crouse","Sarah Paulson (Margaret Bellum)
Amiah Miller (Rose Bellum)
Annaleigh Ashford (Esther Smith)
Alona Jane Robbins (Ollie Bellum)
Ebon Moss-Bachrach (Wallace Grady)"
332411,I Am Wrath,Chuck Russell,"John Travolta (Stanley Hill)
Christopher Meloni (Dennis)
Amanda Schull (Abbie)
Sam Trammell (Det. Gibson)
Patrick St. Esprit (Governor Meserve)"
1093966,Vettaiyan,T. J. Gnanavel,"Rajinikanth (Athiyan IPS)
Amitabh Bachchan (Sathyadev)
Fahadh Faasil (""Battery"" Patrick)
Rana Daggubati (Natraj)
Manju Warrier (Thara)"
617505,Hubie Halloween,Steven Brill,"Adam Sandler (Hubie Dubois)
Kevin James (Sgt. Steve Downey)
Julie Bowen (Violet Valentine)
Ray Liotta (Mr. Landolfa)
Steve Buscemi (Walter Lambert)"
1006540,Bullet Train Down,Brian Nowak,"Tom Sizemore (Scott Madison)
Rashod Freelove (Kessler Briggs)
Ryan Youngwoong Kim (Lou)
Xander Bailey (Jack)
Lesley Grant (Claire)"
739993,Metal Lords,Peter Sollett,"Jaeden Martell (Kevin Schlieb)
Adrian Greensmith (Hunter Sylvester)
Isis Hainsworth (Emily Spector)
Noah Urrea (Clay Moss)
Brett Gelman (Dr. Sylvester)"
226,Boys Don't Cry,Kimberly Peirce,"Hilary Swank (Brandon Teena)
Chloë Sevigny (Lana Tisdel)
Peter Sarsgaard (John Lotter)
Brendan Sexton III (Tom Nissen)
Alicia Goranson (Candace)"
52256,1612: Chronicles of the Dark Time,Vladimir Khotinenko,"Pyotr Kislov (Andrei)
Artur Smolyaninov (Kostka)
Michał Żebrowski (Jan Skrzetuski)
Violetta Davydovskaya (Kseniya Godunova)
Mikhail Porechenkov (Prince Dmitri Pozharsky)"
17653,The Legend,Corey Yuen Kwai,"Jet Li (Fong Sai-Yuk)
Josephine Siao Fong-Fong (Miu Chui-Fa)
Vincent Zhao Wenzhuo (The Governor of Kau Man)
Michele Reis (Ting Ting)
Paul Chu Kong (Fong Tuk)"
495112,The First Time,Kim Tae-soo,"Lee Soo
Seon Hye
Min Do-yoon
Sang Woo"
618162,The Harder They Fall,Jeymes Samuel,"Jonathan Majors (Nat Love)
Idris Elba (Rufus Buck)
Regina King (Trudy Smith)
Zazie Beetz (Stagecoach Mary)
Delroy Lindo (Bass Reeves)"
11859,Fair Game,Andrew Sipes,"William Baldwin (Max Kirkpatrick)
Cindy Crawford (Kate McQueen)
Steven Berkoff (Colonel Ilya Kazak)
Christopher McDonald (Lieutenant Meyerson)
Miguel Sandoval (Emilio Juantorena)"
255718,Barbie: The Pearl Princess,Ezekiel Norton,"Kelly Sheridan (Lumina (voice))
Katie Crown (Kuda (voice))
Mark Oliver (King Nereus (voice))
Rebecca Shoichet (Queen Lorelei (voice))
Trish Pattendon (Scylla (voice))"
724890,Housemaid Mom,EROPING,"Lee Chae-dam
Tae Hee
Park Se Won
Min Jong"
11034,The Great Gatsby,Jack Clayton,"Robert Redford (Jay Gatsby)
Mia Farrow (Daisy Buchanan)
Bruce Dern (Tom Buchanan)
Karen Black (Myrtle Wilson)
Scott Wilson (George Wilson)"
